Date,Game,StartTimeLocal,StartTimeUTC,Player,Team,Pos,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,iXG%,iXA%,TOI_per_game,TOI_Pct,StarScore,TalentMult,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,L10_P,L10_G,L10_S,L5_G,L5_A,i5v5_points60,i5v5_shotAssists60,i5v5_iCF60,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Matrix_Points,Matrix_SOG,Matrix_Goal,Conf_Points,Conf_SOG,Conf_Goal,Best_Market,Best_Conf,Line,Odds,Result,Play_Tag,Plays_Points
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Landon Slaggert,CHI,L,STL,Jordan Binnington,0.8745928338762216,3.400142285896524,88.8,38.2,18.9,627.62,15.0,26.8,0.972,,,,,50.0,,,,,,0.012468827930174564,,,2.408661854525264,2.498611882287618,50.0,57.3,30.5,57.3,1.96,1.35,,,,,COOL,COOL,COOL,Red,Red,Red,30,47,47,SOG,47,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Nick Lardis,CHI,L,STL,Jordan Binnington,0.8745928338762216,3.400142285896524,88.8,36.6,7.2,765.45,29.1,24.8,0.97,,,,,50.0,,,,,,0.00858000858000858,,,2.408661854525264,2.498611882287618,50.0,57.3,29.5,57.3,1.9,1.9,,,,,COOL,COOL,COOL,Red,Red,Red,25,47,46,SOG,47,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Jayden Struble,MTL,D,CGY,Dustin Wolf,0.8988505747126436,2.903491888919439,48.9,20.2,47.7,873.15,41.3,34.1,0.981,,,,,50.0,,,,,,0.648251521590377,,,2.448442429022082,2.425078864353312,50.0,63.3,40.4,63.3,2.03,0.25,,,,,COOL,COOL,COOL,Red,Red,Red,47,36,33,POINTS,47,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Ryan Lomberg,CGY,L,MTL,Jacob Fowler,0.9032258064516129,2.568269192659823,33.4,51.7,31.0,527.84,4.7,35.0,0.982,,,,,50.0,,,,,,1.0855907925817962,,,2.4095633759557717,2.1532144646869593,50.0,48.0,51.4,48.0,1.74,0.96,,,,,COOL,COOL,COOL,Red,Red,Red,36,45,47,GOAL,47,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Alexey Toropchenko,STL,R,CHI,Spencer Knight,0.9101796407185628,2.6008553924401805,24.8,47.4,31.0,742.26,25.2,37.2,0.985,,,,,50.0,,,,,,0.6254705507615683,,,2.7322570090101594,2.5570018275699704,50.0,83.0,39.8,83.0,2.28,1.19,,,,,COOL,COOL,COOL,Red,Red,Red,38,47,47,SOG,47,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Brandon Duhaime,WSH,R,DAL,Casey DeSmith,0.9130434782608695,2.414700015886184,15.6,56.4,26.1,693.72,18.5,38.2,0.986,,,,,50.0,,,,,,0.6914035492048859,,,2.3884405961987225,2.2628522938879416,50.0,42.7,41.1,42.7,1.44,0.98,,,,,COOL,COOL,COOL,Red,Red,Red,30,46,47,GOAL,47,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Jeff Skinner,SJS,L,LAK,Darcy Kuemper,0.9124629080118695,2.317335282629805,13.7,58.6,42.0,743.52,25.6,46.2,0.995,,,,,50.0,,,,,,1.5730828053310029,,,2.20699474359505,1.758205372294193,50.0,22.6,62.4,22.6,3.26,1.54,,,,,COOL,COOL,COOL,Red,Red,Red,41,45,47,GOAL,47,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Kailer Yamamoto,UTA,R,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,47.7,42.0,686.19,17.7,39.7,0.988,,,,,50.0,,,,,,2.00731057555294,,,2.0311549575810677,1.5467956224672907,50.0,14.3,68.9,14.3,3.14,1.24,,,,,COOL,COOL,COOL,Red,Red,Red,45,46,46,SOG,46,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Nick Cousins,OTT,C,UTA,Karel Vejmelka,0.8944723618090452,2.6988674395566146,49.1,50.5,36.3,611.05,13.4,38.1,0.986,,,,,50.0,,,,,,1.4903129657228018,,,2.280069560798202,1.8581309108811828,50.0,31.0,60.6,31.0,1.87,0.89,,,,,COOL,COOL,COOL,Red,Red,Red,40,45,46,GOAL,46,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Yan Kuznetsov,CGY,D,MTL,Jacob Fowler,0.9032258064516129,2.568269192659823,33.4,27.0,42.0,1235.46,89.0,44.7,0.994,,,,,50.0,,,,,,0.5899124963130469,,,2.4095633759557717,2.1532144646869593,50.0,48.0,38.8,48.0,2.25,0.48,,,,,COOL,COOL,COOL,Red,Red,Red,46,39,36,POINTS,46,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Colin Blackwell,DAL,C,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,51.1,42.0,706.26,20.1,41.7,0.99,,,,,50.0,,,,,,1.1575031004547334,,,2.5679696042415614,2.378798486505196,50.0,64.3,52.8,64.3,2.26,0.95,,,,,COOL,COOL,COOL,Red,Red,Red,43,45,46,GOAL,46,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Joel Hanley,CGY,D,MTL,Jacob Fowler,0.9032258064516129,2.568269192659823,33.4,28.9,47.7,891.77,44.9,38.7,0.986,,,,,50.0,,,,,,0.6871758979416537,,,2.4095633759557717,2.1532144646869593,50.0,48.0,40.9,48.0,1.9,0.38,,,,,COOL,COOL,COOL,Red,Red,Red,45,37,35,POINTS,45,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Timothy Liljegren,SJS,D,LAK,Darcy Kuemper,0.9124629080118695,2.317335282629805,13.7,24.3,47.7,1206.67,86.2,44.9,0.994,,,,,50.0,,,,,,0.615153275691193,,,2.20699474359505,1.758205372294193,50.0,22.6,39.4,22.6,2.37,0.38,,,,,COOL,COOL,COOL,Red,Red,Red,45,33,29,POINTS,45,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Igor Chernyshov,SJS,L,LAK,Darcy Kuemper,0.9124629080118695,2.317335282629805,13.7,52.8,42.0,946.56,53.1,49.1,0.999,,,,,50.0,,,,,,0.04623683534549191,,,2.20699474359505,1.758205372294193,50.0,22.6,34.3,22.6,9.78,4.23,,,,,COOL,COOL,COOL,Red,Red,Red,38,45,45,SOG,45,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Tyler Kleven,OTT,D,UTA,Karel Vejmelka,0.8944723618090452,2.6988674395566146,49.1,35.9,42.0,1005.36,64.2,43.7,0.992,,,,,50.0,,,,,,0.5471956224350205,,,2.280069560798202,1.8581309108811828,50.0,31.0,37.8,31.0,1.95,0.57,,,,,COOL,COOL,COOL,Red,Red,Red,43,42,40,POINTS,43,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Kevin Bahl,CGY,D,MTL,Jacob Fowler,0.9032258064516129,2.568269192659823,33.4,32.5,36.3,1279.68,92.1,45.7,0.995,,,,,50.0,,,,,,0.5807923667288944,,,2.4095633759557717,2.1532144646869593,50.0,48.0,38.4,48.0,1.41,0.44,,,,,COOL,COOL,COOL,Red,Red,Red,43,42,39,POINTS,43,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Samuel Honzek,CGY,L,MTL,Jacob Fowler,0.9032258064516129,2.568269192659823,33.4,43.5,26.1,740.5,24.8,33.7,0.98,,,,,50.0,,,,,,0.9292720702116676,,,2.4095633759557717,2.1532144646869593,50.0,48.0,46.5,48.0,2.63,1.54,,,,,COOL,COOL,COOL,Red,Red,Red,34,43,43,SOG,43,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Otto Stenberg,STL,C,CHI,Spencer Knight,0.9101796407185628,2.6008553924401805,24.8,32.3,42.0,818.0,33.9,36.0,0.983,,,,,50.0,,,,,,0.0454063871651279,,,2.7322570090101594,2.5570018275699704,50.0,83.0,34.1,83.0,7.42,1.96,,,,,COOL,COOL,COOL,Red,Red,Red,43,40,39,POINTS,43,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Liam O'Brien,UTA,C,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,42.0,18.9,543.39,6.3,26.8,0.972,,,,,50.0,,,,,,0.878334417696812,,,2.0311549575810677,1.5467956224672907,50.0,14.3,44.9,14.3,1.55,1.12,,,,,COOL,COOL,COOL,Red,Red,Red,27,42,42,SOG,42,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Lars Eller,OTT,C,UTA,Karel Vejmelka,0.8944723618090452,2.6988674395566146,49.1,40.9,36.3,778.5,30.7,37.2,0.985,,,,,50.0,,,,,,1.0180995475113122,,,2.280069560798202,1.8581309108811828,50.0,31.0,49.6,31.0,2.25,0.85,,,,,COOL,COOL,COOL,Red,Red,Red,39,42,42,SOG,42,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Trevor van Riemsdyk,WSH,D,DAL,Casey DeSmith,0.9130434782608695,2.414700015886184,15.6,31.8,42.0,937.67,51.6,39.3,0.987,,,,,50.0,,,,,,0.7926896399867885,,,2.3884405961987225,2.2628522938879416,50.0,42.7,43.1,42.7,2.02,0.52,,,,,COOL,COOL,COOL,Red,Red,Red,42,36,34,POINTS,42,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Oskar Bck,DAL,C,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,44.1,36.3,759.58,27.2,38.0,0.986,,,,,50.0,,,,,,1.0414657666345226,,,2.5679696042415614,2.378798486505196,50.0,64.3,50.0,64.3,2.06,0.87,,,,,COOL,COOL,COOL,Red,Red,Red,40,42,42,SOG,42,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Sonny Milano,WSH,L,DAL,Casey DeSmith,0.9130434782608695,2.414700015886184,15.6,46.0,31.0,548.64,7.1,33.0,0.98,,,,,50.0,,,,,,2.0589917476918047,,,2.3884405961987225,2.2628522938879416,50.0,42.7,69.9,42.7,2.39,1.21,,,,,COOL,COOL,COOL,Red,Red,Red,38,40,41,GOAL,41,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Stephen Halliday,OTT,C,UTA,Karel Vejmelka,0.8944723618090452,2.6988674395566146,49.1,29.2,47.7,495.53,3.1,30.5,0.977,,,,,50.0,,,,,,0.028855402372555305,,,2.280069560798202,1.8581309108811828,50.0,31.0,33.3,31.0,4.34,0.89,,,,,COOL,COOL,COOL,Red,Red,Red,40,34,33,POINTS,40,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Pavol Regenda,SJS,L,LAK,Darcy Kuemper,0.9124629080118695,2.317335282629805,13.7,47.4,7.2,759.6,27.6,29.3,0.975,,,,,50.0,,,,,,0.057803468208092484,,,2.20699474359505,1.758205372294193,50.0,22.6,34.6,22.6,6.36,6.36,,,,,COOL,COOL,COOL,Red,Red,Red,18,40,40,SOG,40,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Shakir Mukhamadullin,SJS,D,LAK,Darcy Kuemper,0.9124629080118695,2.317335282629805,13.7,15.9,36.3,986.3,59.4,31.8,0.978,,,,,50.0,,,,,,1.0632014176018902,,,2.20699474359505,1.758205372294193,50.0,22.6,50.6,22.6,1.93,0.23,,,,,COOL,COOL,COOL,Red,Red,Red,39,27,23,POINTS,39,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Brandon Tanev,UTA,L,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,33.3,18.9,584.33,11.4,23.9,0.969,,,,,50.0,,,,,,0.21342186388427792,,,2.0311549575810677,1.5467956224672907,50.0,14.3,35.6,14.3,0.92,0.59,,,,,COOL,COOL,COOL,Red,Red,Red,26,38,38,SOG,38,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Nikolas Matinpalo,OTT,D,UTA,Karel Vejmelka,0.8944723618090452,2.6988674395566146,49.1,19.8,36.3,903.36,45.3,30.7,0.977,,,,,50.0,,,,,,0.4706497581383187,,,2.280069560798202,1.8581309108811828,50.0,31.0,37.2,31.0,1.68,0.29,,,,,COOL,COOL,COOL,Red,Red,Red,38,33,30,POINTS,38,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,John Beecher,CGY,C,MTL,Jacob Fowler,0.9032258064516129,2.568269192659823,33.4,36.3,26.1,589.16,12.2,27.9,0.974,,,,,50.0,,,,,,0.5797101449275363,,,2.4095633759557717,2.1532144646869593,50.0,48.0,38.2,48.0,1.61,0.83,,,,,COOL,COOL,COOL,Red,Red,Red,31,38,38,SOG,38,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Michael Misa,SJS,C,LAK,Darcy Kuemper,0.9124629080118695,2.317335282629805,13.7,44.1,26.1,704.29,19.7,32.9,0.979,,,,,50.0,,,,,,0.044932601098352475,,,2.20699474359505,1.758205372294193,50.0,22.6,33.9,22.6,6.85,4.06,,,,,COOL,COOL,COOL,Red,Red,Red,27,38,38,SOG,38,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Ryan Reaves,SJS,R,LAK,Darcy Kuemper,0.9124629080118695,2.317335282629805,13.7,45.2,7.2,485.83,2.8,23.4,0.968,,,,,50.0,,,,,,0.6217974552363406,,,2.20699474359505,1.758205372294193,50.0,22.6,39.6,22.6,0.8,0.8,,,,,COOL,COOL,COOL,Red,Red,Red,17,37,38,GOAL,38,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Sammy Blais,MTL,L,CGY,Dustin Wolf,0.8988505747126436,2.903491888919439,48.9,25.0,36.3,502.53,3.9,24.7,0.97,,,,,50.0,,,,,,0.05654281098546042,,,2.448442429022082,2.425078864353312,50.0,63.3,34.4,63.3,3.34,0.76,,,,,COOL,COOL,COOL,Red,Red,Red,37,35,34,POINTS,37,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Robby Fabbri,STL,C,CHI,Spencer Knight,0.9101796407185628,2.6008553924401805,24.8,23.4,31.0,763.0,28.3,27.1,0.972,,,,,50.0,,,,,,0.02706766917293233,,,2.7322570090101594,2.5570018275699704,50.0,83.0,33.1,83.0,4.42,1.18,,,,,COOL,COOL,COOL,Red,Red,Red,37,35,33,POINTS,37,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Kyle Capobianco,DAL,D,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,18.3,31.0,739.32,24.4,24.0,0.969,,,,,50.0,,,,,,1.0843373493975903,,,2.5679696042415614,2.378798486505196,50.0,64.3,51.2,64.3,1.89,0.36,,,,,COOL,COOL,COOL,Red,Red,Red,37,29,27,POINTS,37,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Adam Erne,DAL,L,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,36.8,18.9,573.33,9.4,25.1,0.97,,,,,50.0,,,,,,1.4011871168628978,,,2.5679696042415614,2.378798486505196,50.0,64.3,59.3,64.3,1.7,1.16,,,,,COOL,COOL,COOL,Red,Red,Red,32,37,37,SOG,37,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Nils Lundkvist,DAL,D,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,15.1,26.1,940.06,52.4,26.4,0.972,,,,,50.0,,,,,,0.981795868275721,,,2.5679696042415614,2.378798486505196,50.0,64.3,48.2,64.3,1.52,0.3,,,,,COOL,COOL,COOL,Red,Red,Red,37,30,26,POINTS,37,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Dominic Toninato,CHI,C,STL,Jordan Binnington,0.8745928338762216,3.400142285896524,88.8,18.0,18.9,551.8,7.9,16.3,0.96,,,,,50.0,,,,,,0.02184200946487077,,,2.408661854525264,2.498611882287618,50.0,57.3,32.5,57.3,3.23,1.31,,,,,COOL,COOL,COOL,Red,Red,Red,30,36,34,SOG,36,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Sam Lafferty,CHI,C,STL,Jordan Binnington,0.8745928338762216,3.400142285896524,88.8,18.8,18.9,540.94,5.9,16.3,0.96,,,,,50.0,,,,,,0.013136288998357963,,,2.408661854525264,2.498611882287618,50.0,57.3,30.9,57.3,0.97,0.41,,,,,COOL,COOL,COOL,Red,Red,Red,30,36,34,SOG,36,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Nick DeSimone,UTA,D,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,23.4,18.9,889.0,44.5,26.1,0.971,,,,,50.0,,,,,,0.6915097963887822,,,2.0311549575810677,1.5467956224672907,50.0,14.3,41.3,14.3,1.13,0.59,,,,,COOL,COOL,COOL,Red,Red,Red,30,36,33,SOG,36,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Brayden Pachal,CGY,D,MTL,Jacob Fowler,0.9032258064516129,2.568269192659823,33.4,19.3,31.0,805.41,33.1,26.1,0.971,,,,,50.0,,,,,,0.6462808928250853,,,2.4095633759557717,2.1532144646869593,50.0,48.0,40.2,48.0,1.66,0.34,,,,,COOL,COOL,COOL,Red,Red,Red,36,31,29,POINTS,36,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Declan Chisholm,WSH,D,DAL,Casey DeSmith,0.9130434782608695,2.414700015886184,15.6,10.6,31.0,876.27,41.7,23.9,0.969,,,,,50.0,,,,,,0.8703360464179225,,,2.3884405961987225,2.2628522938879416,50.0,42.7,44.7,42.7,2.14,0.21,,,,,COOL,COOL,COOL,Red,Red,Red,36,25,21,POINTS,36,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Dmitri Simashev,UTA,D,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,21.9,18.9,928.38,48.4,26.2,0.971,,,,,50.0,,,,,,0.16787129867101888,,,2.0311549575810677,1.5467956224672907,50.0,14.3,35.4,14.3,0.78,0.38,,,,,COOL,COOL,COOL,Red,Red,Red,29,35,33,SOG,35,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Arber Xhekaj,MTL,D,CGY,Dustin Wolf,0.8988505747126436,2.903491888919439,48.9,23.1,18.9,702.97,19.3,20.9,0.965,,,,,50.0,,,,,,0.2803192524819934,,,2.448442429022082,2.425078864353312,50.0,63.3,36.0,63.3,0.52,0.26,,,,,COOL,COOL,COOL,Red,Red,Red,30,35,34,SOG,35,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Jared Davidson,MTL,C,CGY,Dustin Wolf,0.8988505747126436,2.903491888919439,48.9,24.0,18.9,523.0,4.3,18.3,0.962,,,,,50.0,,,,,,0.011498658489842852,,,2.448442429022082,2.425078864353312,50.0,63.3,30.1,63.3,2.05,1.09,,,,,COOL,COOL,COOL,Red,Red,Red,27,35,33,SOG,35,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Logan Mailloux,STL,D,CHI,Spencer Knight,0.9101796407185628,2.6008553924401805,24.8,22.8,18.9,804.11,32.7,23.4,0.968,,,,,50.0,,,,,,0.165145190146337,,,2.7322570090101594,2.5570018275699704,50.0,83.0,35.2,83.0,0.7,0.36,,,,,COOL,COOL,COOL,Red,Red,Red,31,35,33,SOG,35,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Nick Leddy,SJS,D,LAK,Darcy Kuemper,0.9124629080118695,2.317335282629805,13.7,11.5,31.0,1043.69,68.5,29.7,0.976,,,,,50.0,,,,,,0.7223113964686998,,,2.20699474359505,1.758205372294193,50.0,22.6,41.7,22.6,2.04,0.21,,,,,COOL,COOL,COOL,Red,Red,Red,35,25,21,POINTS,35,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Vincent Iorio,SJS,D,LAK,Darcy Kuemper,0.9124629080118695,2.317335282629805,13.7,10.9,31.0,1003.41,63.4,28.4,0.974,,,,,50.0,,,,,,0.7297297297297297,,,2.20699474359505,1.758205372294193,50.0,22.6,41.9,22.6,1.91,0.19,,,,,COOL,COOL,COOL,Red,Red,Red,35,24,20,POINTS,35,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Lian Bichsel,DAL,D,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,16.8,26.1,948.58,54.7,27.6,0.973,,,,,50.0,,,,,,0.4748713889988128,,,2.5679696042415614,2.378798486505196,50.0,64.3,37.4,64.3,0.97,0.22,,,,,COOL,COOL,COOL,Red,Red,Red,35,31,27,POINTS,35,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Kaiden Guhle,MTL,D,CGY,Dustin Wolf,0.8988505747126436,2.903491888919439,48.9,9.8,18.9,1154.4,81.9,27.4,0.973,,,,,50.0,,,,,,0.022878932316491896,,,2.448442429022082,2.425078864353312,50.0,63.3,32.9,63.3,2.51,0.56,,,,,COOL,COOL,COOL,Red,Red,Red,34,34,29,POINTS,34,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Rory Kerins,CGY,C,MTL,Jacob Fowler,0.9032258064516129,2.568269192659823,33.4,22.1,7.2,951.0,55.5,23.5,0.968,,,,,50.0,,,,,,0.0,,,2.4095633759557717,2.1532144646869593,50.0,48.0,27.3,48.0,4.65,4.65,,,,,COOL,COOL,COOL,Red,Red,Red,22,34,31,SOG,34,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Ethan Del Mastro,CHI,D,STL,Jordan Binnington,0.8745928338762216,3.400142285896524,88.8,3.8,7.2,981.0,58.3,15.9,0.959,,,,,50.0,,,,,,0.0,,,2.408661854525264,2.498611882287618,50.0,57.3,27.3,57.3,0.29,0.29,,,,,COOL,COOL,COOL,Red,Red,Red,27,33,28,SOG,33,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Samuel Helenius,LAK,C,SJS,Yaroslav Askarov,0.8938053097345132,3.4631241410902427,71.5,12.7,7.2,380.07,1.2,8.5,0.95,,,,,50.0,,,,,,0.011402508551881414,,,2.6483294152338983,2.56546775554336,50.0,82.1,29.9,82.1,0.27,0.27,,,,,COOL,COOL,COOL,Red,Red,Red,24,33,31,SOG,33,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Zack Ostapchuk,SJS,C,LAK,Darcy Kuemper,0.9124629080118695,2.317335282629805,13.7,37.0,18.9,567.7,9.1,25.1,0.97,,,,,50.0,,,,,,0.9910984674681105,,,2.20699474359505,1.758205372294193,50.0,22.6,49.0,22.6,1.54,1.05,,,,,COOL,COOL,COOL,Red,Red,Red,25,33,33,SOG,33,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Sam Dickinson,SJS,D,LAK,Darcy Kuemper,0.9124629080118695,2.317335282629805,13.7,30.4,31.0,922.03,47.2,34.0,0.981,,,,,50.0,,,,,,0.3828972559029994,,,2.20699474359505,1.758205372294193,50.0,22.6,36.4,22.6,1.39,0.5,,,,,COOL,COOL,COOL,Red,Red,Red,32,33,31,SOG,33,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Nathan Bastian,DAL,R,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,29.2,7.2,497.45,3.5,16.4,0.96,,,,,50.0,,,,,,0.018209408194233688,,,2.5679696042415614,2.378798486505196,50.0,64.3,31.7,64.3,0.74,0.74,,,,,COOL,COOL,COOL,Red,Red,Red,20,33,32,SOG,33,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Owen Beck,MTL,C,CGY,Dustin Wolf,0.8988505747126436,2.903491888919439,48.9,18.5,7.2,550.09,7.5,12.4,0.955,,,,,50.0,,,,,,0.00992063492063492,,,2.448442429022082,2.425078864353312,50.0,63.3,29.7,63.3,0.62,0.62,,,,,COOL,COOL,COOL,Red,Red,Red,22,32,30,SOG,32,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Matthew Kessel,STL,D,CHI,Spencer Knight,0.9101796407185628,2.6008553924401805,24.8,18.0,18.9,719.0,21.7,19.1,0.963,,,,,50.0,,,,,,0.7759178101875135,,,2.7322570090101594,2.5570018275699704,50.0,83.0,42.7,83.0,0.81,0.33,,,,,COOL,COOL,COOL,Red,Red,Red,32,32,30,POINTS,32,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Patrik Laine,MTL,L,CGY,Dustin Wolf,0.8988505747126436,2.903491888919439,48.9,13.5,18.9,756.4,26.4,18.0,0.962,,,,,50.0,,,,,,0.020249746878164023,,,2.448442429022082,2.425078864353312,50.0,63.3,32.1,63.3,2.75,0.83,,,,,COOL,COOL,COOL,Red,Red,Red,30,31,28,SOG,31,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Jake Bean,CGY,D,MTL,Jacob Fowler,0.9032258064516129,2.568269192659823,33.4,14.9,18.9,957.25,56.3,24.6,0.969,,,,,50.0,,,,,,0.4951856946354883,,,2.4095633759557717,2.1532144646869593,50.0,48.0,37.6,48.0,0.9,0.3,,,,,COOL,COOL,COOL,Red,Red,Red,31,31,27,POINTS,31,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Sam Morton,CGY,C,MTL,Jacob Fowler,0.9032258064516129,2.568269192659823,33.4,22.4,7.2,560.0,8.3,14.3,0.957,,,,,50.0,,,,,,0.0,,,2.4095633759557717,2.1532144646869593,50.0,48.0,27.3,48.0,3.16,3.16,,,,,COOL,COOL,COOL,Red,Red,Red,19,31,29,SOG,31,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Zayne Parekh,CGY,D,MTL,Jacob Fowler,0.9032258064516129,2.568269192659823,33.4,17.0,18.9,885.82,43.7,23.0,0.968,,,,,50.0,,,,,,0.0,,,2.4095633759557717,2.1532144646869593,50.0,48.0,27.3,48.0,1.42,0.54,,,,,COOL,COOL,COOL,Red,Red,Red,28,31,28,SOG,31,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Vincent Desharnais,SJS,D,LAK,Darcy Kuemper,0.9124629080118695,2.317335282629805,13.7,10.0,26.1,993.4,61.0,25.9,0.971,,,,,50.0,,,,,,0.4682013265704253,,,2.20699474359505,1.758205372294193,50.0,22.6,37.0,22.6,1.12,0.15,,,,,COOL,COOL,COOL,Red,Red,Red,31,24,19,POINTS,31,,,,,False
